sim,method,l1
188,GEN,0.5931506849315068
188,CEM,0.3861972812826769
189,RAW,0.640769093025338
189,MAH,0.5163398692810458
189,PSC,0.5882352941176471
189,GEN,0.5091503267973856
189,CEM,0.3762202562538133
190,RAW,0.647816091954023
190,MAH,0.5379310344827586
190,PSC,0.6413793103448275
190,GEN,0.5431034482758621
190,CEM,0.3964206525182135
191,RAW,0.6538497852051173
191,MAH,0.5434782608695652
191,PSC,0.5797101449275363
191,GEN,0.5462732919254658
191,CEM,0.41572580645161294
192,RAW,0.6266986410871304
192,MAH,0.5323741007194245
192,PSC,0.6402877697841727
192,GEN,0.5376498800959233
192,CEM,0.3784589186888037
193,RAW,0.6444449345035946
193,MAH,0.5379746835443038
193,PSC,0.6075949367088608
193,GEN,0.5539036615410755
193,CEM,0.41536155863619334
194,RAW,0.6505633927779256
194,MAH,0.5576923076923077
194,PSC,0.6794871794871795
194,GEN,0.5994271685761047
194,CEM,0.33472092430549655
195,RAW,0.6840195900598586
195,MAH,0.610738255033557
195,PSC,0.7181208053691275
195,GEN,0.6017740648613132
195,CEM,0.4067019400352733
196,RAW,0.6783328492593669
196,MAH,0.5681818181818182
196,PSC,0.6515151515151515
196,GEN,0.5767125031830914
196,CEM,0.35529290853031864
197,RAW,0.6602674055504244
197,MAH,0.559748427672956
197,PSC,0.628930817610063
197,GEN,0.5804661487236404
197,CEM,0.424822695035461
198,RAW,0.6425061425061425
198,MAH,0.5675675675675675
198,PSC,0.6554054054054055
198,GEN,0.5861486486486487
198,CEM,0.36531456953642383
199,RAW,0.6673807292363994
199,MAH,0.5454545454545455
199,PSC,0.6428571428571429
199,GEN,0.5492388406295691
199,CEM,0.38390092879256965
200,RAW,0.6193769272628333
200,MAH,0.49664429530201343
200,PSC,0.5771812080536912
200,GEN,0.5080874897397518
200,CEM,0.3383739837398374
201,RAW,0.6071186440677966
201,MAH,0.5
201,PSC,0.5533333333333333
201,GEN,0.5242105263157895
201,CEM,0.3236304042453566
202,RAW,0.6610827553112594
202,MAH,0.5802469135802468
202,PSC,0.654320987654321
202,GEN,0.6077184054283291
202,CEM,0.43655913978494626
203,RAW,0.6431616179938328
203,MAH,0.5570469798657718
203,PSC,0.697986577181208
203,GEN,0.5794018949861823
203,CEM,0.3899233296823658
204,RAW,0.6358403858403858
204,MAH,0.5405405405405406
204,PSC,0.6216216216216217
204,GEN,0.5732136245834876
204,CEM,0.42971371457128577
205,RAW,0.6573861332612515
205,MAH,0.5695364238410596
205,PSC,0.6225165562913907
205,GEN,0.5965431402940209
205,CEM,0.40414156626506026
206,RAW,0.6122081416543703
206,MAH,0.5487804878048781
206,PSC,0.5853658536585367
206,GEN,0.5432372505543237
206,CEM,0.34329110279297437
207,RAW,0.6646327683615819
207,MAH,0.5866666666666667
207,PSC,0.6666666666666667
207,GEN,0.6025
207,CEM,0.38065988065988066
208,RAW,0.6263838045252061
208,MAH,0.5063291139240507
208,PSC,0.5443037974683544
208,GEN,0.5278567123051752
208,CEM,0.38894311210262134
209,RAW,0.6690318511510565
209,MAH,0.5695364238410596
209,PSC,0.6622516556291391
209,GEN,0.5888300220750552
209,CEM,0.43762513476051135
210,RAW,0.6362215378872713
210,MAH,0.5106382978723404
210,PSC,0.5886524822695035
210,GEN,0.5716312056737589
210,CEM,0.3927407744184285
211,RAW,0.6210523944677209
211,MAH,0.4966887417218543
211,PSC,0.6158940397350994
211,GEN,0.5602986459695449
211,CEM,0.3690615835777126
212,RAW,0.6456216739235607
212,MAH,0.5786163522012578
212,PSC,0.6226415094339623
212,GEN,0.6167320923557469
212,CEM,0.3982180610087587
213,RAW,0.5925774350579417
213,MAH,0.5149700598802396
213,PSC,0.5988023952095809
213,GEN,0.5165355563383038
213,CEM,0.31402238314680714
214,RAW,0.6527085640457734
214,MAH,0.5347222222222222
214,PSC,0.6041666666666666
214,GEN,0.5694444444444444
214,CEM,0.3861709067188519
215,RAW,0.6396103896103896
215,MAH,0.5575757575757576
215,PSC,0.5939393939393939
215,GEN,0.5702091335894153
215,CEM,0.39524365334111466
216,RAW,0.6779859484777517
216,MAH,0.5785714285714285
216,PSC,0.6428571428571428
216,GEN,0.6447686116700201
216,CEM,0.41013071895424835
217,RAW,0.6332078723018321
217,MAH,0.5503355704697986
217,PSC,0.6040268456375839
217,GEN,0.5473579733434162
217,CEM,0.34169589751410706
218,RAW,0.662875
218,MAH,0.52
218,PSC,0.56
218,GEN,0.5523076923076923
218,CEM,0.4391891891891892
219,RAW,0.6579004329004329
219,MAH,0.5939393939393939
219,PSC,0.6606060606060606
219,GEN,0.594148380355277
219,CEM,0.35844396418647734
220,RAW,0.6446817137451006
220,MAH,0.5562913907284768
220,PSC,0.6556291390728477
220,GEN,0.6009460737937559
220,CEM,0.37741312741312744
221,RAW,0.6459430979978925
221,MAH,0.5616438356164384
221,PSC,0.6712328767123288
221,GEN,0.6188448722695298
221,CEM,0.38231333233577736
222,RAW,0.6358358622509566
222,MAH,0.5534591194968553
222,PSC,0.5786163522012578
222,GEN,0.5596566129550568
222,CEM,0.3749534935635092
223,RAW,0.6556066135063296
223,MAH,0.5629139072847682
223,PSC,0.6622516556291391
223,GEN,0.6041253638165943
223,CEM,0.4018882769472856
224,RAW,0.6473563218390804
224,MAH,0.5310344827586206
224,PSC,0.6413793103448275
224,GEN,0.5639520665199315
224,CEM,0.3922169811320755
225,RAW,0.6222587719298246
225,MAH,0.5375000000000001
225,PSC,0.58125
225,GEN,0.5705357142857143
225,CEM,0.3751036197844708
226,RAW,0.6185458377239199
226,MAH,0.5068493150684932
226,PSC,0.5410958904109588
226,GEN,0.5471841704718416
226,CEM,0.3659090909090909
227,RAW,0.6286709253837282
227,MAH,0.5256410256410257
227,PSC,0.6217948717948718
227,GEN,0.5363389370011886
227,CEM,0.3684248192943534
228,RAW,0.6453074884953284
228,MAH,0.47887323943661975
228,PSC,0.5985915492957746
228,GEN,0.5333109769729488
228,CEM,0.39321104786000427
229,RAW,0.663687306071412
229,MAH,0.5384615384615384
229,PSC,0.6573426573426574
229,GEN,0.5844988344988346
229,CEM,0.42578849721706863
230,RAW,0.59667146534048765
230,MAH,0.5123456790123456
230,PSC,0.5679012345679012
230,GEN,0.5448933782267116
230,CEM,0.33891129032258066
231,RAW,0.6620001769285209
231,MAH,0.5796178343949044
231,PSC,0.6305732484076434
231,GEN,0.5886614479506005
231,CEM,0.3122813835989118
232,RAW,0.6256161933429306
232,MAH,0.5123456790123456
232,PSC,0.5679012345679012
232,GEN,0.5439761600681141
232,CEM,0.35953079178885633
233,RAW,0.6134714342261512
233,MAH,0.5345911949685535
233,PSC,0.6603773584905661
233,GEN,0.543380600804719
233,CEM,0.3704607046070461
234,RAW,0.6063394683026585
234,MAH,0.5276073619631902
234,PSC,0.588957055214724
234,GEN,0.5661642221590216
234,CEM,0.3474159146841674
235,RAW,0.6199134199134199
235,MAH,0.5272727272727272
235,PSC,0.6
235,GEN,0.5734329597343296
235,CEM,0.34062816616008107
236,RAW,0.6298907690930253
236,MAH,0.5620915032679739
236,PSC,0.6470588235294118
236,GEN,0.5685814231796005
236,CEM,0.39556487863350315
237,RAW,0.6305965278684245
237,MAH,0.5460122699386504
237,PSC,0.588957055214724
237,GEN,0.5386670005425482
237,CEM,0.32663273960983885
238,RAW,0.6147362571203631
238,MAH,0.5104895104895105
238,PSC,0.5874125874125874
238,GEN,0.5100927441352973
238,CEM,0.34587597832630945
239,RAW,0.6511709601873537
239,MAH,0.5142857142857142
239,PSC,0.6142857142857142
239,GEN,0.5536796536796537
239,CEM,0.42196620583717354
240,RAW,0.6439608956165247
240,MAH,0.5496688741721855
240,PSC,0.6357615894039735
240,GEN,0.5620128846240483
240,CEM,0.3688542991843149
241,RAW,0.6822142604387827
241,MAH,0.5668789808917197
241,PSC,0.6815286624203822
241,GEN,0.5776861230030281
241,CEM,0.4583638583638584
242,RAW,0.6253463517614462
242,MAH,0.559748427672956
242,PSC,0.6100628930817611
242,GEN,0.5799817941079113
242,CEM,0.39301712779973647
243,RAW,0.6709915754381223
243,MAH,0.5629139072847682
243,PSC,0.6622516556291391
243,GEN,0.567234981917242
243,CEM,0.4729824561403509
244,RAW,0.6434337021585343
244,MAH,0.5302013422818792
244,PSC,0.6375838926174496
244,GEN,0.5833954760129256
244,CEM,0.4241288872236793
245,RAW,0.6092424109876651
245,MAH,0.5341614906832298
245,PSC,0.6211180124223602
245,GEN,0.5524992605737947
245,CEM,0.35106382978723405
246,RAW,0.630879345603272
246,MAH,0.5460122699386504
246,PSC,0.6380368098159509
246,GEN,0.577938327413626
246,CEM,0.3742807825086306
247,RAW,0.6545815040362555
247,MAH,0.5217391304347826
247,PSC,0.6666666666666666
247,GEN,0.5407030527289547
247,CEM,0.40954586814459426
248,RAW,0.656584436785779
248,MAH,0.5436241610738255
248,PSC,0.6308724832214765
248,GEN,0.5622772506364268
248,CEM,0.422011385199241
249,RAW,0.6177062374245472
249,MAH,0.515527950310559
249,PSC,0.608695652173913
249,GEN,0.5066548358473824
249,CEM,0.33129251700680273
250,RAW,0.5937190367466506
250,MAH,0.5209580838323353
250,PSC,0.592814371257485
250,GEN,0.5304794138431211
250,CEM,0.38050458715596336
251,RAW,0.6388196751568844
251,MAH,0.5
251,PSC,0.5555555555555556
251,GEN,0.538510101010101
251,CEM,0.3774007682458387
252,RAW,0.6237938596491228
252,MAH,0.51875
252,PSC,0.59375
252,GEN,0.5430555555555555
252,CEM,0.35812133072407043
253,RAW,0.6316136693495185
253,MAH,0.5283018867924528
253,PSC,0.6037735849056605
253,GEN,0.539622641509434
253,CEM,0.41687344913151364
254,RAW,0.6372881355932204
254,MAH,0.5266666666666667
254,PSC,0.5933333333333334
254,GEN,0.6118518518518519
254,CEM,0.3910228430088753
255,RAW,0.6527811105245477
255,MAH,0.5522388059701493
255,PSC,0.6417910447761194
255,GEN,0.6043710021321962
255,CEM,0.367965367965368
256,RAW,0.643047830923248
256,MAH,0.5419354838709678
256,PSC,0.5548387096774193
256,GEN,0.5410557184750734
256,CEM,0.34083546462063086
257,RAW,0.6469934699800471
257,MAH,0.5771812080536912
257,PSC,0.6577181208053691
257,GEN,0.5947520507084265
257,CEM,0.37489162476157445
258,RAW,0.643448275862069
258,MAH,0.5172413793103449
258,PSC,0.6206896551724138
258,GEN,0.5562613430127041
258,CEM,0.4021472392638037
259,RAW,0.6679449635104355
259,MAH,0.5422535211267606
259,PSC,0.5774647887323944
259,GEN,0.5788295665465663
259,CEM,0.42
260,RAW,0.672991172991173
260,MAH,0.5743243243243243
260,PSC,0.6554054054054055
260,GEN,0.5960077724783607
260,CEM,0.4581196581196581
261,RAW,0.62
261,MAH,0.5310344827586206
261,PSC,0.5724137931034483
261,GEN,0.5586206896551724
261,CEM,0.4001831501831502
262,RAW,0.6242922859164898
262,MAH,0.554140127388535
262,PSC,0.6114649681528663
262,GEN,0.5641431197366734
262,CEM,0.3778708652318359
263,RAW,0.6665782024062279
263,MAH,0.5605095541401274
263,PSC,0.6305732484076434
263,GEN,0.573990053223977
263,CEM,0.3958333333333333
264,RAW,0.6139152943276655
264,MAH,0.4480519480519481
264,PSC,0.5
264,GEN,0.4630510334735687
264,CEM,0.3532571271174769
265,RAW,0.6424690681641784
265,MAH,0.564625850340136
265,PSC,0.6394557823129251
265,GEN,0.5878769418215047
265,CEM,0.4070205479452055
266,RAW,0.6365803516752689
266,MAH,0.5465838509316769
266,PSC,0.5962732919254659
266,GEN,0.5466249845748838
266,CEM,0.3885209713024283
267,RAW,0.6466821385593948
267,MAH,0.5416666666666666
267,PSC,0.5773809523809523
267,GEN,0.5319767441860465
267,CEM,0.3813699040767386
268,RAW,0.6920044802481369
268,MAH,0.6107784431137725
268,PSC,0.6526946107784432
268,GEN,0.6285909194269689
268,CEM,0.4759757644074961
269,RAW,0.6609955066963312
269,MAH,0.5555555555555556
269,PSC,0.6234567901234568
269,GEN,0.5453415045741185
269,CEM,0.4175401553427343
270,RAW,0.6840229885057472
270,MAH,0.5793103448275863
270,PSC,0.6413793103448275
270,GEN,0.5885057471264368
270,CEM,0.4280405405405406
271,RAW,0.6359515979424909
271,MAH,0.5706214689265536
271,PSC,0.6101694915254238
271,GEN,0.560431180894943
271,CEM,0.3683163941670349
272,RAW,0.6343201754385965
272,MAH,0.55
272,PSC,0.6312500000000001
272,GEN,0.5888888888888889
272,CEM,0.3856437082243534
273,RAW,0.6771929824561403
273,MAH,0.59375
273,PSC,0.6375000000000001
273,GEN,0.6042091836734694
273,CEM,0.43239556692242115
274,RAW,0.6289506670248007
274,MAH,0.5424836601307189
274,PSC,0.6274509803921569
274,GEN,0.5402755696873344
274,CEM,0.35264133456904545
275,RAW,0.5876446799609538
275,MAH,0.47887323943661975
275,PSC,0.6056338028169014
275,GEN,0.5166235508287822
275,CEM,0.3307552320291174
276,RAW,0.647842056932966
276,MAH,0.47107438016528924
276,PSC,0.5619834710743802
276,GEN,0.5194110702132092
276,CEM,0.3968253968253968
277,RAW,0.6248180655405108
277,MAH,0.5379746835443038
277,PSC,0.5822784810126582
277,GEN,0.5597001526169315
277,CEM,0.3757817697937459
278,RAW,0.6118731530895779
278,MAH,0.5063291139240507
278,PSC,0.5886075949367089
278,GEN,0.5210400273691413
278,CEM,0.3246441947565543
279,RAW,0.6292712066905616
279,MAH,0.4814814814814815
279,PSC,0.6
279,GEN,0.5351851851851852
279,CEM,0.3634760301426968
280,RAW,0.6430508474576271
280,MAH,0.5066666666666667
280,PSC,0.6133333333333334
280,GEN,0.5102290076335878
280,CEM,0.3809420916162489
281,RAW,0.6120851024973748
281,MAH,0.5306122448979591
281,PSC,0.6190476190476191
281,GEN,0.5321352421565642
281,CEM,0.33297397196981365
282,RAW,0.5734835873137832
282,MAH,0.47953216374269003
282,PSC,0.5497076023391813
282,GEN,0.5109649122807017
282,CEM,0.30227703984819737
283,RAW,0.6309232480533926
283,MAH,0.4903225806451613
283,PSC,0.6
283,GEN,0.5078408288203438
283,CEM,0.33678551664163175
284,RAW,0.6338983050847458
284,MAH,0.5666666666666667
284,PSC,0.6466666666666667
284,GEN,0.5979310344827586
284,CEM,0.3435690472012634
285,RAW,0.6252927400468384
285,MAH,0.5071428571428571
285,PSC,0.5928571428571429
285,GEN,0.5349206349206349
285,CEM,0.36101373064563247
286,RAW,0.6590217439244916
286,MAH,0.5886075949367089
286,PSC,0.6329113924050633
286,GEN,0.5989481190943127
286,CEM,0.41523867809057524
287,RAW,0.6249101850188611
287,MAH,0.5592105263157895
287,PSC,0.6578947368421052
287,GEN,0.5599624060150376
287,CEM,0.351869918699187
288,RAW,0.6308960670360859
288,MAH,0.5496688741721855
288,PSC,0.6556291390728477
288,GEN,0.5572615683131564
288,CEM,0.3526397515527951
289,RAW,0.6403768164920581
289,MAH,0.5795454545454546
289,PSC,0.5909090909090909
289,GEN,0.5876623376623377
289,CEM,0.3616537937301227
290,RAW,0.6036158192090395
290,MAH,0.4866666666666667
290,PSC,0.6000000000000001
290,GEN,0.5279470198675497
290,CEM,0.3532487451199108
291,RAW,0.6143502824858758
291,MAH,0.5266666666666667
291,PSC,0.5800000000000001
291,GEN,0.527991169977925
291,CEM,0.35341095685923274
292,RAW,0.642001597018898
292,MAH,0.5064102564102564
292,PSC,0.5961538461538461
292,GEN,0.5040628385698808
292,CEM,0.3317360565593087
293,RAW,0.6883249201129996
293,MAH,0.5594405594405595
293,PSC,0.6223776223776224
293,GEN,0.5978195033313144
293,CEM,0.490937019969278
294,RAW,0.6557169654931728
294,MAH,0.5555555555555556
294,PSC,0.654320987654321
294,GEN,0.5748612146822437
294,CEM,0.4646143661039391
295,RAW,0.6727090332213512
295,MAH,0.6099290780141844
295,PSC,0.6808510638297872
295,GEN,0.6176442399846656
295,CEM,0.3698630136986301
296,RAW,0.6432976600761836
296,MAH,0.5704697986577181
296,PSC,0.5906040268456376
296,GEN,0.55780319500898
296,CEM,0.3737027189295823
297,RAW,0.5792531725579813
297,MAH,0.45038167938931295
297,PSC,0.5725190839694656
297,GEN,0.5338837825206418
297,CEM,0.3057098765432099
298,RAW,0.6672907384586216
298,MAH,0.5182481751824818
298,PSC,0.6496350364963503
298,GEN,0.6024504692387904
298,CEM,0.4316862875145084
299,RAW,0.6471186440677966
299,MAH,0.54
299,PSC,0.6066666666666667
299,GEN,0.6046575342465753
299,CEM,0.3780612244897959
300,RAW,0.6416760697856089
300,MAH,0.5670731707317074
300,PSC,0.6280487804878049
300,GEN,0.5795913422710386
300,CEM,0.4003511235955056
301,RAW,0.6814934062541349
301,MAH,0.5886075949367089
301,PSC,0.6012658227848101
301,GEN,0.6145187324781242
301,CEM,0.4209009952854898
302,RAW,0.6200117903138037
302,MAH,0.5436241610738255
302,PSC,0.6174496644295302
302,GEN,0.5729919206600265
302,CEM,0.37990867579908677
303,RAW,0.6136818687430479
303,MAH,0.4967741935483871
303,PSC,0.5806451612903226
303,GEN,0.5305210918114144
303,CEM,0.35299539170506916
304,RAW,0.6625595996789879
304,MAH,0.4782608695652174
304,PSC,0.5942028985507246
304,GEN,0.536379769299024
304,CEM,0.37906504065040647
305,RAW,0.6423377946556754
305,MAH,0.5174825174825175
305,PSC,0.6433566433566433
305,GEN,0.5374625374625375
305,CEM,0.45046588106330504
306,RAW,0.6368267494095309
306,MAH,0.5244755244755245
306,PSC,0.5664335664335665
306,GEN,0.5540994438632234
306,CEM,0.4030969030969031
307,RAW,0.6691587906145672
307,MAH,0.5899280575539568
307,PSC,0.6330935251798562
307,GEN,0.5944877900496505
307,CEM,0.4012925969447709
308,RAW,0.6382424984690753
308,MAH,0.5652173913043478
308,PSC,0.6335403726708074
308,GEN,0.5899752421491552
308,CEM,0.3706498951781971
309,RAW,0.630535657971798
309,MAH,0.5099337748344371
309,PSC,0.5960264900662252
309,GEN,0.518671817512877
309,CEM,0.36803212851405626
310,RAW,0.619650109340831
310,MAH,0.512987012987013
310,PSC,0.577922077922078
310,GEN,0.5349143610013175
310,CEM,0.35563478747203575
311,RAW,0.6379150650673829
311,MAH,0.5314685314685315
311,PSC,0.6433566433566433
311,GEN,0.5990873533246415
311,CEM,0.3972692339138255
312,RAW,0.6189091915836101
312,MAH,0.5347222222222222
312,PSC,0.625
312,GEN,0.5692580164056674
312,CEM,0.35480488352932366
313,RAW,0.6192821803662877
313,MAH,0.4939024390243903
313,PSC,0.524390243902439
313,GEN,0.5437687938523221
313,CEM,0.3687474989995998
314,RAW,0.6062715399963722
314,MAH,0.5167785234899329
314,PSC,0.5906040268456376
314,GEN,0.609084034407789
314,CEM,0.3196809326583832
315,RAW,0.6335706511881009
315,MAH,0.5570469798657718
315,PSC,0.6241610738255033
315,GEN,0.5935868754660701
315,CEM,0.34792909792909793
316,RAW,0.6535134415757253
316,MAH,0.5769230769230769
316,PSC,0.6282051282051282
316,GEN,0.5755735492577597
316,CEM,0.39931962941517085
317,RAW,0.6314338640673929
317,MAH,0.5
317,PSC,0.5759493670886076
317,GEN,0.5076662506685684
317,CEM,0.4083333333333333
318,RAW,0.6065459296301302
318,MAH,0.47019867549668876
318,PSC,0.5629139072847682
318,GEN,0.5726707446539608
318,CEM,0.3183453237410072
319,RAW,0.6190722112448356
319,MAH,0.5197368421052632
319,PSC,0.5657894736842105
319,GEN,0.5754325883201153
319,CEM,0.349025974025974
320,RAW,0.6152913156618004
320,MAH,0.5253164556962026
320,PSC,0.6012658227848101
320,GEN,0.5386294194674814
320,CEM,0.36585039475444936
321,RAW,0.6654022988505747
321,MAH,0.5448275862068965
321,PSC,0.6896551724137931
321,GEN,0.6156739811912225
321,CEM,0.42348433626324095
322,RAW,0.6297601940003592
322,MAH,0.4934210526315789
322,PSC,0.638157894736842
322,GEN,0.5673374613003096
322,CEM,0.38550529929840277
323,RAW,0.6615541922290389
323,MAH,0.5644171779141105
323,PSC,0.6441717791411044
323,GEN,0.5853783231083844
323,CEM,0.39264751312944085
324,RAW,0.6129069605890798
324,MAH,0.5034965034965035
324,PSC,0.5524475524475525
324,GEN,0.5541840709625945
324,CEM,0.3580189770886369
325,RAW,0.662646353505431
325,MAH,0.5755395683453237
325,PSC,0.6330935251798562
325,GEN,0.5837934303719815
325,CEM,0.39045888232621534
326,RAW,0.6429378531073446
326,MAH,0.49333333333333335
326,PSC,0.56
326,GEN,0.5208955223880597
326,CEM,0.3722638045473803
327,RAW,0.6738648947951273
327,MAH,0.5694444444444444
327,PSC,0.6458333333333333
327,GEN,0.588952502120441
327,CEM,0.3992920659587326
328,RAW,0.6390937829293993
328,MAH,0.5684931506849314
328,PSC,0.6301369863013698
328,GEN,0.5814200270113834
328,CEM,0.3867871259175607
329,RAW,0.6325924934172357
329,MAH,0.5454545454545455
329,PSC,0.6298701298701299
329,GEN,0.564336978810663
329,CEM,0.40155514338707377
330,RAW,0.6547436433784224
330,MAH,0.5492957746478874
330,PSC,0.6267605633802817
330,GEN,0.5810837245696401
330,CEM,0.4009009009009009
331,RAW,0.666554686375198
331,MAH,0.5671641791044776
331,PSC,0.6417910447761194
331,GEN,0.5713362322247032
331,CEM,0.40902797009138747
332,RAW,0.6029383289766677
332,MAH,0.49242424242424243
332,PSC,0.5757575757575758
332,GEN,0.5284090909090909
332,CEM,0.345679012345679
333,RAW,0.6204249007547005
333,MAH,0.5185185185185185
333,PSC,0.5679012345679012
333,GEN,0.543869569314862
333,CEM,0.3372394867611066
334,RAW,0.680550516959913
334,MAH,0.5973154362416108
334,PSC,0.6644295302013423
334,GEN,0.6206339097633861
334,CEM,0.387748624629708
335,RAW,0.6720328143606933
335,MAH,0.5759493670886076
335,PSC,0.6518987341772152
335,GEN,0.5987999342429723
335,CEM,0.4050632911392405
336,RAW,0.6504059350503919
336,MAH,0.5460992907801419
336,PSC,0.624113475177305
336,GEN,0.5657617999510882
336,CEM,0.3629032258064516
337,RAW,0.6251947316244159
337,MAH,0.5072463768115942
337,PSC,0.6376811594202899
337,GEN,0.5522809065266024
337,CEM,0.3600308641975309
338,RAW,0.6345465126689945
338,MAH,0.5359477124183006
338,PSC,0.5686274509803921
338,GEN,0.5697012138188609
338,CEM,0.42292490118577075
339,RAW,0.610901001112347
339,MAH,0.5419354838709678
339,PSC,0.6451612903225806
339,GEN,0.5521016617790812
339,CEM,0.34807552650689905
340,RAW,0.646009646009646
340,MAH,0.5337837837837838
340,PSC,0.5810810810810811
340,GEN,0.570299022426682
340,CEM,0.40405735204392923
341,RAW,0.6508675412611088
341,MAH,0.5107913669064749
341,PSC,0.5827338129496403
