sim,method,common_units_share
4368,GEN(C),0.7990196078431373
4369,CEM(T),0.9741935483870968
4369,CEM(C),0.9859154929577465
4369,PSC(C),0.7269372693726938
4369,MAH(C),0.798941798941799
4369,GEN(C),0.8489583333333334
4370,CEM(T),0.93125
4370,CEM(C),0.976303317535545
4370,PSC(C),0.6891385767790262
4370,MAH(C),0.8177083333333334
4370,GEN(C),0.6908212560386473
4371,CEM(T),0.9617834394904459
4371,CEM(C),0.9812206572769953
4371,PSC(C),0.6640926640926641
4371,MAH(C),0.8210526315789474
4371,GEN(C),0.7512437810945274
4372,CEM(T),0.9493670886075949
4372,CEM(C),0.9803921568627451
4372,PSC(C),0.6972111553784861
4372,MAH(C),0.828125
4372,GEN(C),0.915
4373,CEM(T),0.9423076923076923
4373,CEM(C),0.9766355140186916
4373,PSC(C),0.75
4373,MAH(C),0.812807881773399
4373,GEN(C),0.8181818181818182
4374,CEM(T),0.967948717948718
4374,CEM(C),0.986046511627907
4374,PSC(C),0.6867469879518072
4374,MAH(C),0.8208955223880597
4374,GEN(C),0.8109452736318408
4375,CEM(T),0.948051948051948
4375,CEM(C),0.9808612440191388
4375,PSC(C),0.6642857142857143
4375,MAH(C),0.8010204081632653
4375,GEN(C),0.9
4376,CEM(T),0.937888198757764
4376,CEM(C),0.9766355140186916
4376,PSC(C),0.6981818181818182
4376,MAH(C),0.8402061855670103
4376,GEN(C),0.8571428571428571
4377,CEM(T),0.925
4377,CEM(C),0.9678899082568807
4377,PSC(C),0.6844106463878327
4377,MAH(C),0.7853658536585366
4377,GEN(C),0.7121951219512195
4378,CEM(T),0.9426751592356688
4378,CEM(C),0.9766355140186916
4378,PSC(C),0.7416974169741697
4378,MAH(C),0.8144329896907216
4378,GEN(C),0.7916666666666666
4379,CEM(T),0.9466666666666667
4379,CEM(C),0.9803921568627451
4379,PSC(C),0.6716417910447762
4379,MAH(C),0.8256410256410256
4379,GEN(C),0.8
4380,CEM(T),0.9675324675324676
4380,CEM(C),0.9903381642512077
4380,PSC(C),0.7170542635658915
4380,MAH(C),0.8
4380,GEN(C),0.7990430622009569
4381,CEM(T),0.9681528662420382
4381,CEM(C),0.9812206572769953
4381,PSC(C),0.6353383458646616
4381,MAH(C),0.8469387755102041
4381,GEN(C),0.8811881188118812
4382,CEM(T),0.9551282051282052
4382,CEM(C),0.9720930232558139
4382,PSC(C),0.7026022304832714
4382,MAH(C),0.8186274509803921
4382,GEN(C),0.7727272727272727
4383,CEM(T),0.9503105590062112
4383,CEM(C),0.9723502304147466
4383,PSC(C),0.7007299270072993
4383,MAH(C),0.8061224489795918
4383,GEN(C),0.8080808080808081
4384,CEM(T),0.9363057324840764
4384,CEM(C),0.9712918660287081
4384,PSC(C),0.7
4384,MAH(C),0.8082901554404145
4384,GEN(C),0.7794871794871795
4385,CEM(T),0.94375
4385,CEM(C),0.9768518518518519
4385,PSC(C),0.7047970479704797
4385,MAH(C),0.7806122448979592
4385,GEN(C),0.7268041237113402
4386,CEM(T),0.9490445859872612
4386,CEM(C),0.9683257918552036
4386,PSC(C),0.7321428571428571
4386,MAH(C),0.8159203980099502
4386,GEN(C),0.7960199004975125
4387,CEM(T),0.9673202614379085
4387,CEM(C),0.9809523809523809
4387,PSC(C),0.6640316205533597
4387,MAH(C),0.8214285714285714
4387,GEN(C),0.9113300492610837
4388,CEM(T),0.9625
4388,CEM(C),0.9765258215962441
4388,PSC(C),0.6996197718631179
4388,MAH(C),0.8020833333333334
4388,GEN(C),0.76
4389,CEM(T),0.9801324503311258
4389,CEM(C),0.9953271028037384
4389,PSC(C),0.7159090909090909
4389,MAH(C),0.8092783505154639
4389,GEN(C),0.7563451776649747
4390,CEM(T),0.9536423841059603
4390,CEM(C),0.9855072463768116
4390,PSC(C),0.7047970479704797
4390,MAH(C),0.8272251308900523
4390,GEN(C),0.7389162561576355
4391,CEM(T),0.9602649006622517
4391,CEM(C),0.98989898989899
4391,PSC(C),0.6743295019157088
4391,MAH(C),0.7846153846153846
4391,GEN(C),0.6752577319587629
4392,CEM(T),0.9671052631578947
4392,CEM(C),0.9814814814814815
4392,PSC(C),0.6666666666666666
4392,MAH(C),0.8010471204188482
4392,GEN(C),0.8238095238095238
4393,CEM(T),0.9430379746835443
4393,CEM(C),0.9765258215962441
4393,PSC(C),0.6991869918699187
4393,MAH(C),0.798941798941799
4393,GEN(C),0.7832512315270936
4394,CEM(T),0.94375
4394,CEM(C),0.9666666666666667
4394,PSC(C),0.7142857142857143
4394,MAH(C),0.8191489361702128
4394,GEN(C),0.7236180904522613
4395,CEM(T),0.9342105263157895
4395,CEM(C),0.9807692307692307
4395,PSC(C),0.6806083650190115
4395,MAH(C),0.8489583333333334
4395,GEN(C),0.880184331797235
4396,CEM(T),0.9802631578947368
4396,CEM(C),0.9953051643192489
4396,PSC(C),0.6934306569343066
4396,MAH(C),0.81
4396,GEN(C),0.8284313725490197
4397,CEM(T),0.9433962264150944
4397,CEM(C),0.9719626168224299
4397,PSC(C),0.7158671586715867
4397,MAH(C),0.8031914893617021
4397,GEN(C),0.7044334975369458
4398,CEM(T),0.9487179487179487
4398,CEM(C),0.9681818181818181
4398,PSC(C),0.7153558052434457
4398,MAH(C),0.7910447761194029
4398,GEN(C),0.8446601941747572
4399,CEM(T),0.9554140127388535
4399,CEM(C),0.9759615384615384
4399,PSC(C),0.7100371747211895
4399,MAH(C),0.824468085106383
4399,GEN(C),0.7806122448979592
4400,CEM(T),0.9530201342281879
4400,CEM(C),0.9663461538461539
4400,PSC(C),0.6784313725490196
4400,MAH(C),0.796875
4400,GEN(C),0.8223350253807107
4401,CEM(T),0.9743589743589743
4401,CEM(C),0.9904306220095693
4401,PSC(C),0.7216117216117216
4401,MAH(C),0.8324873096446701
4401,GEN(C),0.7450980392156863
4402,CEM(T),0.9607843137254902
4402,CEM(C),0.9854368932038835
4402,PSC(C),0.672
4402,MAH(C),0.765
4402,GEN(C),0.7677725118483413
4403,CEM(T),0.967741935483871
4403,CEM(C),0.9861751152073732
4403,PSC(C),0.7464285714285714
4403,MAH(C),0.844559585492228
4403,GEN(C),0.8167539267015707
4404,CEM(T),0.9554140127388535
4404,CEM(C),0.9716981132075472
4404,PSC(C),0.7289377289377289
4404,MAH(C),0.7920792079207921
4404,GEN(C),0.7990196078431373
4405,CEM(T),0.9612903225806452
4405,CEM(C),0.9811320754716981
4405,PSC(C),0.7116788321167883
4405,MAH(C),0.7941176470588235
4405,GEN(C),0.7931034482758621
4406,CEM(T),0.9733333333333334
4406,CEM(C),0.9952153110047847
4406,PSC(C),0.7454545454545455
4406,MAH(C),0.8105263157894737
4406,GEN(C),0.7794117647058824
4407,CEM(T),0.9423076923076923
4407,CEM(C),0.971830985915493
4407,PSC(C),0.6807692307692308
4407,MAH(C),0.8090452261306532
4407,GEN(C),0.708994708994709
4408,CEM(T),0.9375
4408,CEM(C),0.9720930232558139
4408,PSC(C),0.6958174904942965
4408,MAH(C),0.8125
4408,GEN(C),0.8333333333333334
4409,CEM(T),0.9675324675324676
4409,CEM(C),0.9858490566037735
4409,PSC(C),0.7182539682539683
4409,MAH(C),0.8041237113402062
4409,GEN(C),0.8426395939086294
4410,CEM(T),0.9444444444444444
4410,CEM(C),0.9770642201834863
4410,PSC(C),0.7107142857142857
4410,MAH(C),0.7715736040609137
4410,GEN(C),0.8092783505154639
4411,CEM(T),0.9675324675324676
4411,CEM(C),0.986046511627907
4411,PSC(C),0.6996047430830039
4411,MAH(C),0.7551020408163265
4411,GEN(C),0.7777777777777778
4412,CEM(T),0.949685534591195
4412,CEM(C),0.9859154929577465
4412,PSC(C),0.6557971014492754
4412,MAH(C),0.805
4412,GEN(C),0.8374384236453202
4413,CEM(T),0.9433962264150944
4413,CEM(C),0.9714285714285714
4413,PSC(C),0.71698113207547165
4413,MAH(C),0.835
4413,GEN(C),0.7823834196891192
4414,CEM(T),0.9493670886075949
4414,CEM(C),0.9854368932038835
4414,PSC(C),0.7203065134099617
4414,MAH(C),0.8256410256410256
4414,GEN(C),0.8190954773869347
4415,CEM(T),0.9675324675324676
4415,CEM(C),0.9811320754716981
4415,PSC(C),0.7392857142857143
4415,MAH(C),0.8307692307692308
4415,GEN(C),0.864321608040201
4416,CEM(T),0.95625
4416,CEM(C),0.9724770642201835
4416,PSC(C),0.7315175097276264
4416,MAH(C),0.8214285714285714
4416,GEN(C),0.7475728155339806
4417,CEM(T),0.9477124183006536
4417,CEM(C),0.9807692307692307
4417,PSC(C),0.6853932584269663
4417,MAH(C),0.7910447761194029
4417,GEN(C),0.7403846153846154
4418,CEM(T),0.9325153374233128
4418,CEM(C),0.9728506787330317
4418,PSC(C),0.7228464419475655
4418,MAH(C),0.7815533980582524
4418,GEN(C),0.9040404040404041
4419,CEM(T),0.9615384615384616
4419,CEM(C),0.9772727272727273
4419,PSC(C),0.725
4419,MAH(C),0.8442211055276382
4419,GEN(C),0.9383886255924171
4420,CEM(T),0.961038961038961
4420,CEM(C),0.9856459330143541
4420,PSC(C),0.7110266159695817
4420,MAH(C),0.8159203980099502
4420,GEN(C),0.719047619047619
4421,CEM(T),0.9294871794871795
4421,CEM(C),0.9715639810426541
4421,PSC(C),0.7282608695652174
4421,MAH(C),0.8080808080808081
4421,GEN(C),0.841025641025641
4422,CEM(T),0.937888198757764
4422,CEM(C),0.9587155963302753
4422,PSC(C),0.6653696498054474
4422,MAH(C),0.8181818181818182
4422,GEN(C),0.88
4423,CEM(T),0.9620253164556962
4423,CEM(C),0.9811320754716981
4423,PSC(C),0.6666666666666666
4423,MAH(C),0.8051282051282052
4423,GEN(C),0.7711442786069652
4424,CEM(T),0.9551282051282052
4424,CEM(C),0.9764150943396226
4424,PSC(C),0.6877323420074349
4424,MAH(C),0.7857142857142857
4424,GEN(C),0.7298578199052133
4425,CEM(T),0.9367088607594937
4425,CEM(C),0.9672897196261683
4425,PSC(C),0.7071428571428572
4425,MAH(C),0.7801047120418848
4425,GEN(C),0.8473684210526315
4426,CEM(T),0.9536423841059603
4426,CEM(C),0.9751243781094527
4426,PSC(C),0.67578125
4426,MAH(C),0.8051282051282052
4426,GEN(C),0.7871287128712872
4427,CEM(T),0.949685534591195
4427,CEM(C),0.9856459330143541
4427,PSC(C),0.7052238805970149
4427,MAH(C),0.841025641025641
4427,GEN(C),0.8232323232323232
4428,CEM(T),0.9527027027027027
4428,CEM(C),0.9855072463768116
4428,PSC(C),0.678714859437751
4428,MAH(C),0.8020833333333334
4428,GEN(C),0.8366336633663366
4429,CEM(T),0.9487179487179487
4429,CEM(C),0.9714285714285714
4429,PSC(C),0.6842105263157895
4429,MAH(C),0.7878787878787878
4429,GEN(C),0.883495145631068
4430,CEM(T),0.9403973509933775
4430,CEM(C),0.9672897196261683
4430,PSC(C),0.7222222222222222
4430,MAH(C),0.8181818181818182
4430,GEN(C),0.7526315789473684
4431,CEM(T),0.967741935483871
4431,CEM(C),0.9766355140186916
4431,PSC(C),0.7170542635658915
4431,MAH(C),0.8177083333333334
4431,GEN(C),0.7766990291262136
4432,CEM(T),0.9325153374233128
4432,CEM(C),0.96698113207547165
4432,PSC(C),0.6653846153846154
4432,MAH(C),0.8307692307692308
4432,GEN(C),0.7448979591836735
4433,CEM(T),0.9235668789808917
4433,CEM(C),0.9587155963302753
4433,PSC(C),0.7171314741035857
4433,MAH(C),0.8214285714285714
4433,GEN(C),0.8706467661691543
4434,CEM(T),0.9685534591194969
4434,CEM(C),0.9811320754716981
4434,PSC(C),0.689922480620155
4434,MAH(C),0.815
4434,GEN(C),0.7666666666666667
4435,CEM(T),0.9487179487179487
4435,CEM(C),0.9761904761904762
4435,PSC(C),0.7075812274368231
4435,MAH(C),0.7835051546391752
4435,GEN(C),0.6915422885572139
4436,CEM(T),0.9602649006622517
4436,CEM(C),0.9856459330143541
4436,PSC(C),0.7007874015748031
4436,MAH(C),0.7902439024390244
4436,GEN(C),0.8056872037914692
4437,CEM(T),0.9367088607594937
4437,CEM(C),0.967741935483871
4437,PSC(C),0.6798561151079137
4437,MAH(C),0.7989949748743719
4437,GEN(C),0.8163265306122449
4438,CEM(T),0.9808917197452229
4438,CEM(C),0.9906976744186047
4438,PSC(C),0.7107142857142857
4438,MAH(C),0.7799043062200957
4438,GEN(C),0.8431372549019608
4439,CEM(T),0.9477124183006536
4439,CEM(C),0.970873786407767
4439,PSC(C),0.7035714285714286
4439,MAH(C),0.8275862068965517
4439,GEN(C),0.8301886792452831
4440,CEM(T),0.9570552147239264
4440,CEM(C),0.971830985915493
4440,PSC(C),0.7022900763358778
4440,MAH(C),0.8223350253807107
4440,GEN(C),0.8112244897959183
4441,CEM(T),0.9493670886075949
4441,CEM(C),0.9856459330143541
4441,PSC(C),0.6785714285714286
4441,MAH(C),0.806282722513089
4441,GEN(C),0.6403940886699507
4442,CEM(T),0.9493670886075949
4442,CEM(C),0.9627906976744186
4442,PSC(C),0.7
4442,MAH(C),0.8181818181818182
4442,GEN(C),0.8274111675126904
4443,CEM(T),0.9363057324840764
4443,CEM(C),0.9590909090909091
4443,PSC(C),0.6642335766423357
4443,MAH(C),0.8092783505154639
4443,GEN(C),0.8020304568527918
4444,CEM(T),0.9440993788819876
4444,CEM(C),0.9671361502347418
4444,PSC(C),0.6937269372693727
4444,MAH(C),0.8206521739130435
4444,GEN(C),0.8223350253807107
4445,CEM(T),0.9629629629629629
4445,CEM(C),0.9765258215962441
4445,PSC(C),0.6836363636363636
4445,MAH(C),0.7881773399014779
4445,GEN(C),0.8350515463917526
4446,CEM(T),0.9342105263157895
4446,CEM(C),0.9631336405529954
4446,PSC(C),0.7321428571428571
4446,MAH(C),0.8402061855670103
4446,GEN(C),0.8781725888324873
4447,CEM(T),0.967948717948718
4447,CEM(C),0.9906542056074766
4447,PSC(C),0.6893939393939394
4447,MAH(C),0.8208955223880597
4447,GEN(C),0.812807881773399
4448,CEM(T),0.95
4448,CEM(C),0.9719626168224299
4448,PSC(C),0.7106227106227107
4448,MAH(C),0.7980295566502463
4448,GEN(C),0.7990196078431373
4449,CEM(T),0.9386503067484663
4449,CEM(C),0.967741935483871
4449,PSC(C),0.7018867924528301
4449,MAH(C),0.817258883248731
4449,GEN(C),0.7198067632850241
4450,CEM(T),0.9433962264150944
4450,CEM(C),0.971830985915493
4450,PSC(C),0.7285714285714285
4450,MAH(C),0.795
4450,GEN(C),0.7560975609756098
4451,CEM(T),0.9802631578947368
4451,CEM(C),0.9862385321100917
4451,PSC(C),0.6626984126984127
4451,MAH(C),0.8214285714285714
4451,GEN(C),0.714975845410628
4452,CEM(T),0.9866666666666667
4452,CEM(C),0.9904306220095693
4452,PSC(C),0.673992673992674
4452,MAH(C),0.8112244897959183
4452,GEN(C),0.7093596059113301
4453,CEM(T),0.9433962264150944
4453,CEM(C),0.9638009049773756
4453,PSC(C),0.7054545454545454
4453,MAH(C),0.8177339901477833
4453,GEN(C),0.8028846153846154
4454,CEM(T),0.9726027397260274
4454,CEM(C),0.9804878048780488
4454,PSC(C),0.6958174904942965
4454,MAH(C),0.7828282828282829
4454,GEN(C),0.81
4455,CEM(T),0.9748427672955975
4455,CEM(C),0.986046511627907
4455,PSC(C),0.7035714285714286
4455,MAH(C),0.8223350253807107
4455,GEN(C),0.8431372549019608
4456,CEM(T),0.9285714285714286
4456,CEM(C),0.9765258215962441
4456,PSC(C),0.6743295019157088
4456,MAH(C),0.8177339901477833
4456,GEN(C),0.8686868686868687
4457,CEM(T),0.9316770186335404
4457,CEM(C),0.9680365296803652
4457,PSC(C),0.6865671641791045
4457,MAH(C),0.7931034482758621
4457,GEN(C),0.9597989949748744
4458,CEM(T),0.9803921568627451
4458,CEM(C),0.9952153110047847
4458,PSC(C),0.7127272727272728
4458,MAH(C),0.8307692307692308
4458,GEN(C),0.7970297029702971
4459,CEM(T),0.9743589743589743
4459,CEM(C),0.9906103286384976
4459,PSC(C),0.7137546468401487
4459,MAH(C),0.8040201005025126
4459,GEN(C),0.7772277227722773
4460,CEM(T),0.9337748344370861
4460,CEM(C),0.9767441860465116
4460,PSC(C),0.7211155378486056
4460,MAH(C),0.8040201005025126
4460,GEN(C),0.865979381443299
4461,CEM(T),0.9545454545454546
4461,CEM(C),0.981042654028436
4461,PSC(C),0.6928571428571428
4461,MAH(C),0.8010471204188482
4461,GEN(C),0.7878787878787878
4462,CEM(T),0.9627329192546584
4462,CEM(C),0.9951690821256038
4462,PSC(C),0.675
4462,MAH(C),0.7910447761194029
4462,GEN(C),0.8258706467661692
4463,CEM(T),0.9620253164556962
4463,CEM(C),0.9772727272727273
4463,PSC(C),0.7037037037037037
4463,MAH(C),0.835820895522388
4463,GEN(C),0.8730964467005076
4464,CEM(T),0.9483870967741935
4464,CEM(C),0.966824644549763
4464,PSC(C),0.7192307692307692
4464,MAH(C),0.8219895287958116
4464,GEN(C),0.7435897435897436
4465,CEM(T),0.949685534591195
4465,CEM(C),0.9760765550239234
4465,PSC(C),0.7003891050583657
4465,MAH(C),0.796875
4465,GEN(C),0.8258706467661692
4466,CEM(T),0.9493670886075949
4466,CEM(C),0.9761904761904762
4466,PSC(C),0.6920152091254753
4466,MAH(C),0.7939698492462312
4466,GEN(C),0.6974358974358974
4467,CEM(T),0.9240506329113924
4467,CEM(C),0.9617224880382775
4467,PSC(C),0.7164750957854407
4467,MAH(C),0.7875647668393783
4467,GEN(C),0.841025641025641
4468,CEM(T),0.9430379746835443
4468,CEM(C),0.9675925925925926
4468,PSC(C),0.7107142857142857
4468,MAH(C),0.8186528497409327
4468,GEN(C),0.7376237623762376
4469,CEM(T),0.9548387096774194
4469,CEM(C),0.9813953488372092
4469,PSC(C),0.6988416988416989
4469,MAH(C),0.7424242424242424
4469,GEN(C),0.7989690721649485
4470,CEM(T),0.96
4470,CEM(C),0.9852941176470589
4470,PSC(C),0.7142857142857143
4470,MAH(C),0.8163265306122449
4470,GEN(C),0.8916256157635468
4471,CEM(T),0.937888198757764
4471,CEM(C),0.9681818181818181
4471,PSC(C),0.6414342629482072
4471,MAH(C),0.8219895287958116
4471,GEN(C),0.6911764705882353
4472,CEM(T),0.9681528662420382
4472,CEM(C),0.9806763285024155
4472,PSC(C),0.7358490566037735
4472,MAH(C),0.7980295566502463
4472,GEN(C),0.735
4473,CEM(T),0.9554140127388535
4473,CEM(C),0.9768518518518519
4473,PSC(C),0.7050359712230215
4473,MAH(C),0.8125
4473,GEN(C),0.841025641025641
4474,CEM(T),0.9382716049382716
4474,CEM(C),0.9715639810426541
4474,PSC(C),0.718978102189781
4474,MAH(C),0.8163265306122449
4474,GEN(C),0.7804878048780488
4475,CEM(T),0.949685534591195
4475,CEM(C),0.9817351598173516
4475,PSC(C),0.7035714285714286
4475,MAH(C),0.7715736040609137
4475,GEN(C),0.785
4476,CEM(T),0.9483870967741935
4476,CEM(C),0.985781990521327
4476,PSC(C),0.7178571428571429
4476,MAH(C),0.8
4476,GEN(C),0.7669902912621359
4477,CEM(T),0.95
4477,CEM(C),0.9766355140186916
4477,PSC(C),0.7320754716981132
4477,MAH(C),0.8341968911917098
4477,GEN(C),0.8291457286432161
4478,CEM(T),0.9683544303797469
4478,CEM(C),0.9818181818181818
4478,PSC(C),0.6895306859205776
4478,MAH(C),0.7897435897435897
4478,GEN(C),0.7804878048780488
4479,CEM(T),0.9673202614379085
4479,CEM(C),0.9764150943396226
4479,PSC(C),0.6793893129770993
4479,MAH(C),0.8140703517587939
4479,GEN(C),0.9035532994923858
4480,CEM(T),0.9363057324840764
4480,CEM(C),0.9715639810426541
4480,PSC(C),0.6956521739130435
4480,MAH(C),0.8263157894736842
4480,GEN(C),0.801980198019802
4481,CEM(T),0.949685534591195
4481,CEM(C),0.9760765550239234
4481,PSC(C),0.6802973977695167
4481,MAH(C),0.8238341968911918
4481,GEN(C),0.7783251231527094
4482,CEM(T),0.9371069182389937
4482,CEM(C),0.976303317535545
4482,PSC(C),0.7
4482,MAH(C),0.8341708542713567
4482,GEN(C),0.6847290640394089
4483,CEM(T),0.9466666666666667
4483,CEM(C),0.9710144927536232
4483,PSC(C),0.6892430278884463
4483,MAH(C),0.8391959798994975
4483,GEN(C),0.82
4484,CEM(T),0.93125
4484,CEM(C),0.9759615384615384
4484,PSC(C),0.6923076923076923
4484,MAH(C),0.7806122448979592
4484,GEN(C),0.7536231884057971
4485,CEM(T),0.9666666666666667
4485,CEM(C),0.9852941176470589
4485,PSC(C),0.6762589928057554
4485,MAH(C),0.805
4485,GEN(C),0.7881773399014779
4486,CEM(T),0.9367088607594937
4486,CEM(C),0.9764150943396226
4486,PSC(C),0.7075098814229249
4486,MAH(C),0.7843137254901961
4486,GEN(C),0.717948717948718
4487,CEM(T),0.9735099337748344
4487,CEM(C),0.9903846153846154
4487,PSC(C),0.6875
4487,MAH(C),0.7875647668393783
4487,GEN(C),0.8267326732673267
4488,CEM(T),0.974025974025974
4488,CEM(C),0.9950738916256158
4488,PSC(C),0.6962962962962963
4488,MAH(C),0.8333333333333334
4488,GEN(C),0.7688442211055276
4489,CEM(T),0.974025974025974
4489,CEM(C),0.9907834101382489
4489,PSC(C),0.7196969696969697
4489,MAH(C),0.7874396135265701
4489,GEN(C),0.7281553398058253
4490,CEM(T),0.9551282051282052
4490,CEM(C),0.9769585253456221
4490,PSC(C),0.7026022304832714
4490,MAH(C),0.8274111675126904
4490,GEN(C),0.735
4491,CEM(T),0.9559748427672956
4491,CEM(C),0.96698113207547165
4491,PSC(C),0.6996197718631179
4491,MAH(C),0.7871287128712872
4491,GEN(C),0.8254716981132075
4492,CEM(T),0.9415584415584416
4492,CEM(C),0.9726027397260274
4492,PSC(C),0.7101449275362319
4492,MAH(C),0.806282722513089
4492,GEN(C),0.7416267942583732
4493,CEM(T),0.9556962025316456
4493,CEM(C),0.9724770642201835
4493,PSC(C),0.7439024390243902
4493,MAH(C),0.7969543147208121
4493,GEN(C),0.8229166666666666
4494,CEM(T),0.9673202614379085
4494,CEM(C),0.981042654028436
4494,PSC(C),0.6828358208955224
4494,MAH(C),0.8383838383838383
4494,GEN(C),0.8431372549019608
4495,CEM(T),0.9358974358974359
4495,CEM(C),0.9672897196261683
4495,PSC(C),0.667910447761194
4495,MAH(C),0.7761194029850746
4495,GEN(C),0.8282828282828283
4496,CEM(T),0.9733333333333334
4496,CEM(C),0.9858490566037735
4496,PSC(C),0.6605839416058394
4496,MAH(C),0.81
4496,GEN(C),0.8142857142857143
4497,CEM(T),0.9320987654320988
4497,CEM(C),0.970873786407767
4497,PSC(C),0.6966292134831461
4497,MAH(C),0.8088235294117647
4497,GEN(C),0.764102564102564
4498,CEM(T),0.9354838709677419
4498,CEM(C),0.971830985915493
4498,PSC(C),0.6951672862453532
4498,MAH(C),0.7715736040609137
4498,GEN(C),0.77
4499,CEM(T),0.9423076923076923
4499,CEM(C),0.9671361502347418
4499,PSC(C),0.7132075471698113
4499,MAH(C),0.8153846153846154
4499,GEN(C),0.7352941176470589
4500,CEM(T),0.9738562091503268
4500,CEM(C),0.9857142857142858
4500,PSC(C),0.7571428571428571
4500,MAH(C),0.7766497461928934
4500,GEN(C),0.7563451776649747
4501,CEM(T),0.9503105590062112
4501,CEM(C),0.9769585253456221
4501,PSC(C),0.7265917602996255
4501,MAH(C),0.8563829787234043
4501,GEN(C),0.7626262626262627
4502,CEM(T),0.9741935483870968
4502,CEM(C),0.9953488372093023
4502,PSC(C),0.6902985074626866
4502,MAH(C),0.8082901554404145
4502,GEN(C),0.8781725888324873
4503,CEM(T),0.9423076923076923
4503,CEM(C),0.9720930232558139
4503,PSC(C),0.673992673992674
4503,MAH(C),0.7868020304568528
4503,GEN(C),0.8535353535353535
4504,CEM(T),0.9617834394904459
4504,CEM(C),0.9813953488372092
4504,PSC(C),0.6884615384615385
4504,MAH(C),0.7959183673469388
4504,GEN(C),0.78
4505,CEM(T),0.9325153374233128
4505,CEM(C),0.9671361502347418
4505,PSC(C),0.6604477611940298
4505,MAH(C),0.8324607329842932
4505,GEN(C),0.7853658536585366
4506,CEM(T),0.9423076923076923
4506,CEM(C),0.9715639810426541
4506,PSC(C),0.7318007662835249
4506,MAH(C),0.8638743455497382
4506,GEN(C),0.7661691542288557
4507,CEM(T),0.967948717948718
4507,CEM(C),0.9765258215962441
4507,PSC(C),0.6553030303030303
4507,MAH(C),0.8118811881188119
4507,GEN(C),0.7881773399014779
4508,CEM(T),0.9548387096774194
4508,CEM(C),0.9811320754716981
4508,PSC(C),0.6962962962962963
4508,MAH(C),0.7806122448979592
4508,GEN(C),0.8585858585858586
4509,CEM(T),0.9294871794871795
4509,CEM(C),0.976303317535545
4509,PSC(C),0.6996197718631179
4509,MAH(C),0.7918781725888325
4509,GEN(C),0.8871794871794871
4510,CEM(T),0.9736842105263158
4510,CEM(C),0.9857142857142858
4510,PSC(C),0.7300380228136882
4510,MAH(C),0.8071065989847716
4510,GEN(C),0.7345971563981043
4511,CEM(T),0.9548387096774194
4511,CEM(C),0.976303317535545
4511,PSC(C),0.6566037735849056
4511,MAH(C),0.8290155440414507
4511,GEN(C),0.7857142857142857
4512,CEM(T),0.9675324675324676
4512,CEM(C),0.98
4512,PSC(C),0.7116104868913857
4512,MAH(C),0.8067632850241546
4512,GEN(C),0.8009478672985783
4513,CEM(T),0.9490445859872612
4513,CEM(C),0.9634703196347032
4513,PSC(C),0.7142857142857143
4513,MAH(C),0.7783505154639175
4513,GEN(C),0.8693467336683417
4514,CEM(T),0.9594594594594594
4514,CEM(C),0.9715639810426541
4514,PSC(C),0.6884615384615385
4514,MAH(C),0.8549222797927462
4514,GEN(C),0.7393364928909952
4515,CEM(T),0.9548387096774194
4515,CEM(C),0.9805825242718447
4515,PSC(C),0.7328519855595668
4515,MAH(C),0.8059701492537313
4515,GEN(C),0.68
4516,CEM(T),0.961038961038961
4516,CEM(C),0.9805825242718447
4516,PSC(C),0.6872586872586872
4516,MAH(C),0.8205128205128205
4516,GEN(C),0.8208955223880597
4517,CEM(T),0.9539473684210527
4517,CEM(C),0.966183574879227
4517,PSC(C),0.7214285714285714
4517,MAH(C),0.81
4517,GEN(C),0.7114427860696517
4518,CEM(T),0.9559748427672956
4518,CEM(C),0.9719626168224299
4518,PSC(C),0.672
4518,MAH(C),0.7958115183246073
4518,GEN(C),0.7908163265306123
4519,CEM(T),0.9551282051282052
4519,CEM(C),0.9808612440191388
4519,PSC(C),0.7201492537313433
4519,MAH(C),0.8358974358974359
4519,GEN(C),0.7289719626168224
4520,CEM(T),0.9615384615384616
4520,CEM(C),0.9768518518518519
4520,PSC(C),0.6590038314176245
4520,MAH(C),0.8168316831683168
4520,GEN(C),0.8415841584158416
4521,CEM(T),0.967948717948718
4521,CEM(C),0.9757281553398058
4521,PSC(C),0.7318840579710145
4521,MAH(C),0.805
4521,GEN(C),0.78
4522,CEM(T),0.9559748427672956
4522,CEM(C),0.9815668202764977
4522,PSC(C),0.6626016260162602
4522,MAH(C),0.8
4522,GEN(C),0.7128205128205128
4523,CEM(T),0.9371069182389937
4523,CEM(C),0.9723502304147466
4523,PSC(C),0.6813186813186813
4523,MAH(C),0.7828282828282829
4523,GEN(C),0.8256410256410256
4524,CEM(T),0.9556962025316456
4524,CEM(C),0.9817351598173516
4524,PSC(C),0.7153284671532847
4524,MAH(C),0.8267326732673267
4524,GEN(C),0.8316831683168316
4525,CEM(T),0.9735099337748344
4525,CEM(C),0.9805825242718447
4525,PSC(C),0.7043795620437956
4525,MAH(C),0.8121827411167513
4525,GEN(C),0.8737373737373737
4526,CEM(T),0.9662162162162162
4526,CEM(C),0.9900990099009901
4526,PSC(C),0.6575875486381323
4526,MAH(C),0.7864583333333334
4526,GEN(C),0.76
4527,CEM(T),0.9559748427672956
4527,CEM(C),0.9811320754716981
4527,PSC(C),0.7025089605734767
4527,MAH(C),0.8102564102564103
